,search_term,job_url,job_title,job_categories,job_location,job_employment_type,job_seniority,job_last_posted_date,job_expiry_date,job_description,job_company_name,job_company_info,min_salary,max_salary,Latitude,Longitude
200,data analyst,/job/data-science-analyst-ent-vision-043917ee6e36e1118a98ed45f92f10e6,Data Science Analyst,Information Technology,,Permanent,Executive,Posted 05 Jan 2019,Closing on 04 Feb 2019,"• Cleanse, prepare and perform Exploratory Data Analysis on enterprise and IOT data • Perform advanced analytics and statistical modelling on structured and unstructured data • Feature engineering, build ML data models and Heuristic algorithms for prescriptive analytics • Integrate ML data models and Heuristic algorithms into web and server application • Translate business requirements to reporting dashboard and analytics",ENT-VISION PTE. LTD.,"Ent-Vision Pte Ltd is a provider of data intelligence, geospatial and artifical intelligence solutions. Our clients include local SMEs and global companies operating in Asia Pacific.
We are expanding our development team for geospatial and artificial intelligence solutions in corporate transportation and marine logistics sectors.
 
",4000.0,4500.0,34.220389,70.3800314
201,data analyst,/job/assistant-manager-geoanalytics-singapore-land-authority-c6b86014497574442a0ee9efd61c227c,"Assistant Manager, GeoAnalytics","Information Technology, Public / Civil Service","REVENUE HOUSE, 55 NEWTON ROAD 307987",Full Time,Middle Management,Posted 05 Jan 2019,Closing on 11 Feb 2019,"Assistant Manager, GeoAnalytics
Job Scope:

Proliferate the use of GIS and data within whole of Government.
Provide consultative support to stakeholders to make sense of data.
Work with developers, contractors and vendors to collaborate on the application exploration and development so as to achieve the department’s work objectives.
Review Big Data, Machine Learning frameworks.

 
Requirements:

Degree, preferably in the areas of Geospatial/Computer Science/Engineering or similar area of study.
At least 3 - 5 years of working experience in geospatial information science, analytics platforms, system analysis and design.
Excellent communication and presentation skills. Able to relate technical information to all levels of the organisation.
Experience with GIS and Business Intelligence software (e.g. Qlikview, Tableau).
Good knowledge of Hadoop (Cloudera/Hortonworks) Infrastructure, R, Python and ability to code (python functional programming, java).

 ",Singapore Land Authority,"   The Singapore Land Authority (SLA) is a statutory board under the Ministry of Law. Being    the custodian of State land and properties, we ensure that land use is optimised for the    social and economic development of Singapore. This role is critical as land is used for a wide    range of activities in Singapore. ",4000.0,6500.0,1.31952015,103.842113890307
202,data analyst,/job/assistant-manager-manager-data-technology-resorts-world-sentosa-47580777bc5c26f358b51af21afd9f33,"Assistant Manager / Manager, Data Technology (IT Business Analyst)",Information Technology,"RESORTS WORLD SENTOSA, 8 SENTOSA GATEWAY 098269",Permanent,Manager,Posted 04 Jan 2019,Closing on 03 Feb 2019," Gather, analyze and assess business requirements and processes, and evaluate the viability and feasibility of implementation Conduct system functionality testing and work with users on user acceptance testing Manage project issues and risks to ensure deliverables are on track Assist in developing acceptance testing and user training plans to ensure the quality of product and smooth implementation Propose alternative solutions and technologies to improve and bring about high quality system solutions Assess impact of business requirements on integration of all relevant systems and work with relevant teams on appropriate integration solution Design and develop systems which comply with the relevant IT security policies and standards Perform security testing and reviews at various phases of system development ",RESORTS WORLD AT SENTOSA PTE. LTD.,"Resorts World Sentosa (RWS), Asia’s ultimate lifestyle destination resort, is located on Singapore’s resort island of Sentosa. Spanning 49 hectares, RWS is home to four world-class attractions including Universal Studios Singapore, S.E.A. Aquarium, The Maritime Experiential Museum, Dolphin Island and Adventure Cove Waterpark. Other attractions include the Asian flagship of a world-renowned destination spa, a casino, six unique hotels and the Resorts World Convention Centre.
With the most number of Michelin stars in one destination, RWS offers award-winning dining experiences at renowned celebrity chef restaurants, establishing itself as a key player in Singapore’s vibrant and diverse dining scene. The integrated resort also offers world-class entertainment, from original resident productions to concerts and public shows such as the Crane Dance and the Lake of Dreams.
RWS has been named “Best Integrated Resort” since 2011 for seven consecutive years at the TTG Travel Awards which recognises the best of Asia-Pacific’s travel industry.
RWS is wholly owned by Genting Singapore, a company of the Genting Group.
",4000.0,8000.0,1.2583661,103.820487002716
203,data analyst,/job/data-analyst-07bea28e23a890681f743e2c00e01f2d,Data Analyst,Others,,Contract,"Executive, Non-executive, Junior Executive",Posted 04 Jan 2019,Closing on 03 Feb 2019,"Company Description This company, with a global workforce of 100,000, is a leading green brand and world leader for corporate action on climate change.     The company has an annual turnover of US$25bn, arriving from its innovative healthcare technology, consumer lifestyle and lighting solutions.    Duties and Responsibilities   Reporting to the manager, you will take responsibility for managing our master data set, developing reports, and troubleshooting data issues. To do well in this role you need a very fine eye for detail, experience as a data analyst, and deep understanding of the popular data analysis tools and databases. The responsibilities are as follows -     Design and develop data models to aid reporting and forecasting   Helping develop new reports, enhance existing reports and analysis.   Managing master data, including creation, updates, and deletion.   Managing security configuration, defining users and user roles.   Processing confidential data and information according to guidelines.   Managing and designing the reporting environment, including data sources, security, and metadata.   Supporting the data warehouse in identifying and revising reporting requirements.   Supporting initiatives for data integrity and normalization.   Assessing tests and implementing new or upgraded software and assisting with strategic decisions on new systems.   Generating reports from single or multiple systems.   Troubleshooting the reporting database environment and reports.   Evaluating changes and updates to source production systems.   Training end users on new reports and dashboards, including documenting work instruction and user guide.   Providing technical expertise on data storage structures, data mining, and data cleansing.    ",Company Undisclosed,,3500.0,4500.0,34.220389,70.3800314
204,data analyst,/job/office-planning-manager-republic-polytechnic-ba6127e745a10ce5155e458624a308bb,Office of Planning - Manager (Data Analyst / Scientist),"Education and Training, Public / Civil Service",9 WOODLANDS AVENUE 9 738964,Full Time,,Posted 03 Jan 2019,Closing on 30 Jun 2019,"You will be part of a new Data Analytics (DA) Unit that is responsible to drive the following objectives  Undertake DA projects, in partnership with internal departments as well as other organisations, on students’ learning and outcome, staff teaching, policy formulation/changes, work processes improvement and strategic planning. Provide advice and guidance to other departments to undertake DA projects; Champion and promote the use of data analytics; Work with internal and external technical teams to ensure usability and integrity of data for DA work  As a Data Analyst/Scientist, you will have the opportunity to:-  Translate business requirements and objectives into data models and effective implementation/ dashboard solutions. Migrate existing excel-reports and design dashboards and reports using visualization tools such as Tableau. Adopt and apply suitable machine learning, predictive models or other relevant techniques on a variety of data to derive meaningful statistics, uncover new actionable insights and predictive analytics. Promote understanding of the ecosystem of Data Science/ Big Data tools including data extraction and transformation Collaborate with end users, software development and database engineers in the planning, development and delivery of solutions. Recommend and communicate data-driven findings to both technical and non-technical stakeholders.  Spearhead objectives of DA Unit in alignment to RP’s organisational mission.   Requirements:  Experience in working with visualisation tools such as Tableau and creating insightful visualisation and analytics. Ability to create optimized data models and dashboards to address the business requirements from data sources such as MS SQL, Excel and flat file formats. Excellent people skills — you’ll be meeting with stakeholders to translate business needs into technical requirements. Strong attention to detail, time management skills and ability to work under pressure Relevant qualification in technical field such as Information Technology or equivalent Minimum of 2 years in data science, engineering or analytics role. Less experienced candidates may be considered for appointment as Assistant or Deputy Manager. Experience in using Python, R, databases/ SQL, machine learning techniques and in Education organisations or Institutes of Higher Learning will be advantageous.   ",Republic Polytechnic,"About Republic Polytechnic The first educational institution in Singapore to leverage the Problem-based Learning approach for all its diploma programmes, Republic Polytechnic (RP) has seven schools and one academic centre offering forty-two diplomas in Applied Science, Engineering, Management and Communication, Events and Hospitality, Infocomm, Sports, Health & Leisure, and Technology for the Arts. In addition to offering full-time diploma courses, our Academy for Continuing Education @RP (ACE@RP) is committed to promoting lifelong learning among working adults. At Republic Polytechnic, you will discover a collaborative culture that supports your pursuit in nurturing learners to be problem-solvers with innovative and entrepreneurial minds.  We believe in transforming not only the students but also yourself, as you seek and inspire life-long learning and acquisition of skills.  As an organisation that scores many firsts, RP welcomes you to achieve your potential in our dynamic environment. For more information, please visit https://www.rp.edu.sg/careers/careers. ",5700.0,6300.0,1.442324,103.7856401
205,data analyst,/job/people-data-centre-social-analyst-unilever-asia-137ed378201544f9a679d72495e0df92,People Data Centre Social Analyst,Marketing / Public Relations ,"MAPLETREE BUSINESS CITY, 20 PASIR PANJANG ROAD 117439","Permanent, Full Time",Senior Executive,Posted 03 Jan 2019,Closing on 02 Feb 2019,"The PDC Insights Analyst will be part of the Global Beauty & Personal Care PDC team looking after brands including Dove, Lux or Lifebuoy. They will be responsible for analysing a wide range of data to help inform marketing, brand and business strategies. They will ensure that internal briefs are translated into analytical projects and will be responsible for ensuring the analysis is relevant for the specific brand and market. They will be comfortable using a wide range of analytical tools to help with the analysis and be familiar with both digital data such as social and search right through to traditional business data such as penetration and brand equity. The individual will be responsible for providing quantitative and qualitative analysis and insight on projects, whilst working alongside specialist analysts where required. As such the person needs to be comfortable working on their own analytics projects and also be able to work with specialist experts on larger, more complex briefs.   Key Accountabilities:    Primary Responsibilities  Work closely with the PDC Insights Manager to translate internal briefs into analytical projects (to include refining the initial brief and asking the ‘right questions’, working through potential hypotheses and storyboarding the output) Provide qualitative and quantitative analysis and insight to inform business strategy, marketing and brand strategies, digital marketing content and strategy, communications and new product development Conduct analysis using in-house analytics tools, and be comfortable analysing a range of social and business data Query building & data extraction from digital data tools (e.g. Brandwatch, Clarabridge, etc.) Building and maintaining dashboards for internal customers using internal visualisation tools Synthesising data and analysis into impactful, action-orientated reports for the Beauty & Personal Care teams Able to communicate the key findings and insight to senior stakeholders and peers both conversationally and in formal presentation style Monitor progress of deliverables and actively work with other analysts where required on complex briefs   Secondary Responsibilities  Perform translations as required Identify candidates for new services or ways-of-working improvements and feed this into a global centre of excellence to drive service improvement   ",UNILEVER ASIA PRIVATE LIMITED,"
	UNILEVER ASIA PRIVATE LIMITED
",5500.0,10000.0,,
206,data analyst,/job/analyst-data-loss-prevention-mufg-bank-singapore-branch-0e549ecb0d929f89a33b10f68bbb42ce,"Analyst, Data Loss Prevention (1 Year Contract)",Banking and Finance,6 BATTERY ROAD 049909,"Part Time, Contract",Professional,Posted 03 Jan 2019,Closing on 02 Feb 2019,"MUFG Bank, Ltd, a member of Mitsubishi UFJ Financial Group Inc (MUFG), is Japan’s premier bank, with a global network spanning more than 40 countries. Outside of Japan, MUFG offers an extensive scope of commercial and investment banking products and services to businesses, governments and individuals worldwide. In the Asia and Oceania region, MUFG has presence in 13 key markets with 32 offices and closed to 4,500 employees serving largely corporate and institutional clients. Singapore has served as the regional headquarters for South Asia, South-east Asia and the Oceania region since July 2013. While the regional headquarters for the East Asia region remains in Japan. MUFG is one of the world’s leading financial groups with total assets of JPY 258.1 trillion by the end of March 2014. MUFG’s services include commercial banking, trust banking, securities, credit cards, consumer finance, asset management, and leasing. The Group’s operating companies include MUFG, Mitsubishi UFJ Trust and Banking Corporation (Japan’s leading trust bank), and Mitsubishi UFJ Securities Holdings Co., Ltd., one of Japan’s largest securities firms. MUFG’s shares are traded on the Tokyo, Nagoya, and New York (NYSE: MTU) stock exchanges respectively. Job responsibilities include:  Support to execute DLP strategy and initiatives according to the DLP roadmap including regional rollout planning. Work with relevant stakeholders to continuously implement DLP measures, build DLP awareness and provide advisory. Monitoring of DLP system (Email, Endpoint, Network) to ensure:                Incidents are investigated and escalated in accordance to the DLP Incident response and handling procedures, All escalated incidents are tracked and followed up from beginning to closure, False positive incidents are effectively and accurately filtered/ fine tune, Assist to handle Change Request for DLP Policy.   Support to review DLP Policy, maintain and ensure DLP standard operating policies and procedures are kept updated. Support management reporting of DLP incidents and statistics in the DLP Change Control Committee (CCC). Coordinate the DLP audit work; respond to questions or reporting requirements from local authorities as required. Maintain good working knowledge of industry trends, products, relevant laws and regulation. Manage the Information Security Awareness training for DLP related items. ",RESOURCE SOLUTIONS CONSULTING SINGAPORE PTE. LTD.,"
	RESOURCE SOLUTIONS CONSULTING SINGAPORE PTE. LTD.
",2900.0,4430.0,1.28551495,103.851838596266
207,data analyst,/job/data-quality-specialist-nes-global-0f1a573045839cd52825d883fbd10fa5,Data Quality Specialist,Engineering,"AXA TOWER, 8 SHENTON WAY 068811",Contract,Professional,Posted 03 Jan 2019,Closing on 02 Feb 2019, LCI Coordination including final documentation (DFO) Working procedure and method development Information logistics Coordination users and IT/IS department System training and coordination Data quality surveillance Database design and administration System specification and design Programming ,NES GLOBAL PTE. LTD.,"NES GLOBAL PTE. LTD.
EA License Number: 08C4291
",10000.0,15000.0,1.27571645,103.847277659665
208,data analyst,/job/datawarehouse-consultant-infogain-solutions-e91fa08601456cf678b3aec4c5fd479d,Datawarehouse Consultant,Engineering,"SHENTON HOUSE, 3 SHENTON WAY 068805",Full Time,Professional,Posted 03 Jan 2019,Closing on 02 Feb 2019," Provide application support to various business users.  Attend to business queries and business requests promptly. Follow through the business requests to a proper closure Work on timely resolution for reported incidents so as to meet service level targets. Incidents include failures & queries reported by business users and technical staff; event alerts automatically detected and reported by event monitoring tool Perform root cause analysis to identify permanent solution so as to prevent recurring incidents and to minimize the impact of incidents that cannot be prevented Ensure all incidents and problems are proactively managed – Prioritizing numerous issues of varying severity and escalate issues as appropriate to necessary teams and management Collaborate with the development team in identifying resolutions and transitioning of releases into production environment Participate in  BCM activities or infrastructure related upgrade Responsible of capacity management.  To monitor &analyze current performance and capacity data and forecast the capacity required by the applications ahead Aside from day-to-day support duties, there will be requirements to undertake other responsibilities such as management reporting & other centrally driven project initiatives as needed ",INFOGAIN SOLUTIONS PTE. LIMITED,"
	INFOGAIN SOLUTIONS PTE. LIMITED

	IT Services and Consulting company.
",4500.0,6000.0,1.2785707,103.850092671947
209,data analyst,/job/data-analyst-smartkarma-innovations-f507df91f8aaa04f9949d5837d0fe60f,Data Analyst,Information Technology,"THE SIGNATURE, 51 CHANGI BUSINESS PARK CENTRAL 2 486066","Full Time, Internship",Junior Executive,Posted 02 Jan 2019,Closing on 01 Feb 2019,"Important: Please complete the Smartkarma Data Analyst Job Application Form: https://goo.gl/forms/6UdYhA9RuOgkq7TJ2  Smartkarma is a Sequoia-backed global fintech headquartered out of Singapore with global offices and a top-notch clientbase. This is your chance to join a world class team, and take on our challenge to  reinvent the world of investment research.   About the Role We are looking for someone who can prove themselves on a full-time internship for 3 months, and then scale into a full-time role.  You will work closely with the CEO, as well as Senior members of the Technology, Sales and Finance teams and be involved in:   Coalescing data from various internal and external sources    Building real-time dashboards   Drawing insights from data   Crafting reports and presentations  ",SMARTKARMA INNOVATIONS PTE. LTD.,"Smartkarma is a collaborative marketplace that is radically changing the way market participants create, distribute and consume investment insights. As a trusted information source, Smartkarma provides unconflicted and unmatched analysis, transparency, and context into Asian markets to help global institutional investors confidently drive their investment strategies.
Unlike traditional research companies, Smartkarma combines intelligence from the world’s premier analysts, academics, data scientists and strategists in one unique ecosystem. Our customisable platform helps investors optimise research spend and enhance returns while accessing the widest range of global analysis of the Asian markets available.
 
 
 
 
",26000.0,48000.0,1.33471,103.96517
210,data analyst,/job/ediscovery-data-collections-analyst-ubs-ag-24b0b5484b4aea0d1575fb30ec50717c,eDiscovery Data Collections Analyst,Banking and Finance,1 RAFFLES QUAY 048583,Full Time,Senior Executive,Posted 02 Jan 2019,Closing on 01 Feb 2019,"Are you eager to apply your technical talents and service flair in one of the world's leading eDiscovery organizations? Are you excited about working with multiple stakeholders such as eDiscovery Case Management, eDiscovery Data Processing Services and Technology to provide an efficient and high-quality Data Collections and Preservations service using innovative and defensible eDiscovery Technology solutions of the future? As an eDiscovery Data Collections and Preservations Senior Analyst you will oversee a large portfolio of eDiscovery collection, preservation, and research request for various electronic structured and unstructured stored information (ESI) data types such as electronic communications, voice and relevant data in-line with defined and established processes  • Collaborate with other regional eDiscovery teams to ensure alignment of processes and that deliver a consistent and sustainable catalogue of eDiscovery services  • Deliver flawless service execution in line with the eDTS service model whilst maintaining an eye out for opportunities • Proactively propose and recommend options for the cost-effective delivery of eDiscovery services as they relate to the preservation, collection, and delivery of data for Legal and Compliance matters. • Support Regional and Global service line leads in the development and implementation of initiatives to meet existing and future demands • Proactively communicate with other EDTS Data Collections & Case Managers , and IT Support Teams about the status of requests, IT and service incidents  • Support and lead the development of strategic objectives with respect to people, process and tools  • Maintain documented procedures and assist with the development of process documentation, share best practices and information updates on initiatives led • Act as an eDiscovery Subject Matter Expert and consult on Service Change projects • Oversee a team of Collection Managers and Data Collection SME's, providing them with support and guidance in line with documented Standard Operating Procedures   You will be working in the eDiscovery Technology Services (eDTS) organization in Singapore as a Data Collections and Preservations Senior Analyst. eDiscovery Technology Services is a specialized unit within UBS Group Technology, supporting complex civil litigation, investigations, and regulatory inquiries by collecting, preserving and processing electronically stored information. The Data Collections and Preservations Service Line is responsible for defensible Collection and Preservation of electronically stored information and providing Data Source analysis & retrieval support. You may also apply directly via our career website using below link: https://jobs.ubs.com/TGWebHost/jobdetails.aspx?partnerid=25008&siteid=5012&AReq=181332BR To learn more about UBS and other opportunities, please visit www.ubs.com/careers  ",UBS AG,No information added.,,,1.2800515,103.8506446
211,data analyst,/job/senior-manager-data-engineer-lazada-south-east-asia-45d7ce3b60661f1ec166b06dd04606cc,"Senior Manager, Data Engineer",Information Technology,"AXA TOWER, 8 SHENTON WAY 068811",Full Time,Manager,Posted 02 Jan 2019,Closing on 01 Feb 2019,"Team Introduction Lazada is the number one online shopping & selling destination in Southeast Asia – present in Indonesia, Malaysia, the Philippines, Singapore, Thailand and Vietnam. Lazada helps more than 80,000 local and international sellers as well as 2,500 brands serve the 560 million consumers in the region through its marketplace platform, supported by a wide range of tailored marketing, data, and service solutions. Lazada offers an excellent customer experience through a wide network of logistics partners and its own first- and last-mile delivery arm. Roles & Responsibilities  Implementing working data projects based on given technical specifications Develop real-time and batch data ingesting and processing pipelines to be used for analysis, machine learning, dashboards, alerts and visualizations. Work closely with partner teams to establish the optimal technical solution to business problems Monitor & manage data pipelines, ensuring accuracy and stability ",LAZADA SOUTH EAST ASIA PTE. LTD.,"LAZADA SOUTH EAST ASIA PTE. LTD. Lazada Group is pioneering e-Commerce across Southeast Asia. Launched in 2012, Lazada Group has grown to become the leading online shopping and selling destination in Southeast Asia. The company has about 5,500 employees in the region, with operations in Indonesia, Malaysia, the Philippines, Singapore, Thailand and Vietnam, and a team in Hong Kong that drives cross-border marketplace activities. Lazada also operates technology hubs in Ho Chi Minh City and in Moscow.  Lazada’s strong performance has earned the support of key investors such as Alibaba Group, Temasek Holdings and Rocket Internet.  We are searching for dynamic, entrepreneurial, broad-minded individuals to join us. Be part of the team that is steering the exciting eCommerce revolution in Southeast Asia! Follow www.linkedin.com/company/lazada for more details! ",8000.0,12000.0,1.27571645,103.847277659665
212,data analyst,/job/data-analyst-ent-vision-5db592052a62b3a5abb4aa282c8b8d14,Data Analyst,Information Technology,,Permanent,Executive,Posted 01 Jan 2019,Closing on 31 Jan 2019,• Inspect and deep dive into data captured in enterprise systems and IOT devices • Build Machine Learning models and Heuristic algorithms for prescriptive analytics • Integrate Machine Learning models and Heuristic algorithms into backend application • Translate business requirements and raw data into effective visualisation and dashboards,ENT-VISION PTE. LTD.,"Ent-Vision Pte Ltd is a provider of data intelligence, geospatial and artifical intelligence solutions. Our clients include local SMEs and global companies operating in Asia Pacific.
We are expanding our development team for geospatial and artificial intelligence solutions in corporate transportation and marine logistics sectors.
 
",3500.0,4000.0,34.220389,70.3800314
213,data analyst,/job/financial-data-analyst-%E2%80%93-commodities-trading-multinational-kerry-consulting-dea50627edb9feecb4c659748e81ecdf,Financial Data Analyst – Commodities trading multinational,Banking and Finance,"SUNTEC TOWER FOUR, 6 TEMASEK BOULEVARD 038986",Permanent,Senior Executive,Posted 28 Dec 2018,Closing on 27 Jan 2019,"• High visibility  • Python, R+, SQL  • Complex and dynamic business model   This is a leading commodities trading multination with diversified businesses around the world. An opportunity has arisen for a Financial Data Analyst to join the structured trade finance team. This will be an individual contributor position.   Reporting directly to the Head of Finance, the Analyst will play a key business partnering role and provide timely and accurate financial, risk and management reporting information. Development of performance metrics and tools to improve decision making is an essential part of the job. As the Group is actively involved in structuring, trade finance and paper trading, he/ she will also be focused on analyzing risk portfolio trends of the Group’s balance sheet. Other responsibilities will also include responding to requests from management to undertake data analysis projects for purpose of identifying actions to improve profitability and efficiency.",KERRY CONSULTING PTE. LTD.,"KERRY CONSULTING PTE. LTD.
Headquarted in Singapore since 2003, Kerry Consulting is an award winning Search & Selection headhunting firm with 6 Best Headhunting Awards in Asiamoney Headhunter Polls for Asia since 2009.
Licence no. 16S8060
",6500.0,8000.0,1.29463,103.859773649048
214,data analyst,/job/data-analyst-apollo-aquaculture-group-1e22ec3b493c4f92e1c5d9654e95e0ff,Data Analyst,Admin / Secretarial,,Full Time,Executive,Posted 28 Dec 2018,Closing on 27 Jan 2019,1. Create spreadsheet format with related data by formulation 2. Study existing spreadsheet format and propose better formulation 3. Take up multiple task on spreadsheet formatting for various products and required report 4. Analyse data and come out with conclusion,APOLLO AQUACULTURE GROUP PRIVATE LIMITED,"APOLLO AQUACULTURE GROUP PRIVATE LIMITED
",2000.0,2800.0,34.220389,70.3800314
215,data analyst,/job/data-analyst-service-management-msd-international-gmbh-482cd6d523a72e24cce63cf908b7d131,"Data Analyst, IT Service Management",Information Technology,50 TUAS WEST DRIVE 638408,"Permanent, Full Time","Professional, Executive",Posted 27 Dec 2018,Closing on 26 Jan 2019,"MSD is an innovative, global healthcare leader committed to improving health and well-being in 140 countries around the world. Our product categories include heart and respiratory health, diabetes, infectious diseases, consumer products and women's health. We continue to focus our research on conditions that affect millions of people around the world - diseases like Alzheimer's, Diabetes and Cancer - while further expanding our strengths in areas such as vaccines and biologics.  We aspire to be the best healthcare company in the world and are dedicated to providing innovative solutions for tomorrow. We are seeking energetic, forward-thinking professionals to join our GOM team in Singapore IT Hub.  As part of that team, you will help to build capabilities focused on developing and applying advanced capabilities in information sciences, information security, mobility, social media and big data.  You will have the opportunity to work on global teams to identify and tackle the biggest opportunities and challenges at the intersection of healthcare, information and technology.  We offer project-based rotations to help with your professional development, and a flat, collaborative environment. Overall, our new Singapore IT Hub offers technology professionals incredible opportunities to learn from others across the globe, to challenge themselves, and to enjoy a reward that technology careers don’t often bring: the satisfaction of helping to save lives. Join us as we manage and extend our core IT services to support the growth of our business into the the intersection of healthcare, information and technology. On a day to day basis :  Find data to support analytical projects, and oversee or execute the work necessary to prepare data to support the development of information models to prove or disprove project hypotheses. Analysis of trends and correlations in the IT operational data in order to identify outliers and inconsistencies. Develop reports to provide insight into IT services and their efficiency. Analyze metrics to support IT service delivery organization across incident, problem, and change management processes. Create dashboards to provide KPIs to Senior Leadership.  Take it one step further and envision the future :  Advance the analytical competencies and help to develop Predictive Analytics : 	 Help with data preparation for Big Data Platform ingest. Prepare Predictive models based on operational data and communication of insights and recommendations to management. Forecast future operational events and trends.    We offer:  Competitive remuneration Position in a leading global healthcare company Challenging career Professional growth based on performance Innovative and flexible working environment Wide range of benefits ",MSD INTERNATIONAL GMBH (SINGAPORE BRANCH),"     MSD is a global healthcare leader working to help the world be well. MSD is a tradename of Merck & Co., Inc., with headquarters in Whitehouse Station, N.J., U.S.A. Through our prescription medicines, vaccines, biologic therapies, and consumer care and animal health products, we work with customers and operate in more than 140 countries to deliver innovative health solutions. We also demonstrate our commitment to increasing access to healthcare through far-reaching policies, programs and partnerships.       ",5000.0,7000.0,1.3307797,103.6333724
216,data analyst,/job/data-analyst-gumi-asia-43d2d611399fde50f7ebb74b4aad10f4,Data Analyst,Others,"CONNEXIS, 1 FUSIONOPOLIS WAY 138632",Full Time,Junior Executive,Posted 27 Dec 2018,Closing on 26 Jan 2019," Perform evaluations and problem investigation for Marketing Data Work within the Business Innovations department to identify data related problems and provide solutions Conduct research and collect data which will help in continual product development that meet department requirements Ensure high quality data are collected and integrity of the data Process data to develop reports specifically required by the department Analyse information using various statistical methods, trying to see patterns in data Create reports and presentations ",GUMI ASIA PTE. LTD.,"gumi Asia was set up in Singapore in 2012 with a mandate to operate and publish mobile games globally.

The company has successfully brought to market several mobile titles that are well-received worldwide and is a fully-owned subsidiary of gumi Inc. – an established, leading Japan-listed Mobile Game Publisher and Developer with several Strategic Developmental Reinforcements and Offices worldwide.
",2800.0,3800.0,1.2998009,103.7875814
217,data analyst,/job/data-analyst-adecco-personnel-b92f6e5b7a9d71bab7694190c55afdf3,Data Analyst,"Professional Services, Telecommunications","SHAW CENTRE, 1 SCOTTS ROAD 228208",Contract,Non-executive,Posted 27 Dec 2018,Closing on 26 Jan 2019," Analyzing and grading large sets of data relevant to specific markets Designing maps, graphics, illustrations and layouts Ensuring map accuracy and quality checks validation Research, using online tools to investigate geographic accuracy of queries Investigating and providing feedback on issues reported Validating and correcting data from external sources ",ADECCO PERSONNEL PTE LTD,"
	The Adecco Group is the world's leading provider of HR solutions. With over 31,000 FTE employees and over 5,200 branches, in over 60 countries and territories around the world, we offer a wide variety of services, connecting more than 650,000 associates with over 100,000 clients every day.

	The services we offer fall into the broad categories of temporary staffing, permanent placement, career transition and talent development, as well as outsourcing and consulting. The Adecco Group is based in Zurich-Glattbrugg, Switzerland and we are a Fortune Global 500 company listed on the SIX Swiss Exchange.
",4000.0,5000.0,1.3059181,103.8320152
218,data analyst,/job/data-science-analyst-sciente-international-5fe97fb17c587d797b03edde660dcbed,Data Science Analyst (JD#4763),Information Technology,"THE SIGNATURE, 51 CHANGI BUSINESS PARK CENTRAL 2 486066","Permanent, Full Time","Executive, Senior Executive",Posted 27 Dec 2018,Closing on 26 Jan 2019,An excellent opportunity to gain experience in Advanced Data Analytics as a Data Scientist for an established Financial Institution.  ,SCIENTE INTERNATIONAL PTE. LTD.,"Sciente International Pte Ltd (A member of Sciente group): An ISO9001:2015 certified, multi-award winning, specialist Technology Recruitment and IT Talent Management Solutions provider for large conglomerates, MNCs across the industries and government sector. Three years in a row, we have been voted the best recruitment firm for IT & Engineering positions by HRM Asia Awards 2018/2017/2016.  Our value-added services:   - Training & Advisory Services - Managed services (Retained Search, Rapid Team Formation, IT Recruitment Process Outsourcing)  - On-boarding Outsourcing and  - Contingent IT Recruitment (permanent/contract) solutions across the levels. ",5000.0,7000.0,1.33471,103.96517
